gutenberg id,title,authors
21273,"The Atlantic Monthly , Volume 2, No. 14, December 1858",frozenset({'Various'})
21274,"The American Cyclops, the Hero of New Orleans, and Spoiler of Silver Spoons","frozenset({'McLaughlin, James Fairfax'})"
21275,The Goat and Her Kid,"frozenset({'Myrtle, Harriet'})"
21276,The Wars Between England and America,"frozenset({'Smith, Theodore Clarke'})"
21278,The Old Castle and Other Stories,frozenset({'Anonymous'})
21279,2 B R 0 2 B,"frozenset({'Vonnegut, Kurt'})"
2127,Paul and Virginia,"frozenset({'Saint-Pierre, Bernardin de'})"
21280,"Surgical Experiences in South Africa, 1899-1900","frozenset({'Makins, George Henry'})"
21281,The Colored Inventor,"frozenset({'Baker, Henry E. (Henry Edwin)'})"
21284,Six Years in the Prisons of England,frozenset()
21285,The Story of a Dark Plot,frozenset({'A.L.O.C.'})
21286,"Mother West Wind ""How"" Stories","frozenset({'Burgess, Thornton W. (Thornton Waldo)'})"
21288,"The Atlantic Monthly, Volume 17, No. 101, March, 1866",frozenset({'Various'})
2128,"Narratives of New Netherland, 1609-1664",frozenset()
21291,Pushing to the Front,"frozenset({'Marden, Orison Swett'})"
21292,Brave and True,"frozenset({'Fenn, George Manville'})"
21293,Brownsmith's Boy,"frozenset({'Fenn, George Manville'})"
21294,Burr Junior,"frozenset({'Fenn, George Manville'})"
21295,Cormorant Crag,"frozenset({'Fenn, George Manville'})"
21296,Mother Carey's Chicken,"frozenset({'Fenn, George Manville'})"
21297,Cutlass and Cudgel,"frozenset({'Fenn, George Manville'})"
21298,The Black Tor,"frozenset({'Fenn, George Manville'})"
21299,Blue Jackets,"frozenset({'Fenn, George Manville'})"
2129,Murad the Unlucky and Other Tales,"frozenset({'Edgeworth, Maria'})"
212,A List of Factorial Math Constants,frozenset({'Unknown'})
21300,Cowboy Songs,frozenset({'Various'})
21301,Bunyip Land,"frozenset({'Fenn, George Manville'})"
21302,Charge!,"frozenset({'Fenn, George Manville'})"
21303,Devon Boys,"frozenset({'Fenn, George Manville'})"
21304,Begumbagh,"frozenset({'Fenn, George Manville'})"
21305,A Dash from Diamond City,"frozenset({'Fenn, George Manville'})"
21306,Dick o' the Fens,"frozenset({'Fenn, George Manville'})"
21307,Fire Island,"frozenset({'Fenn, George Manville'})"
21308,First in the Field,"frozenset({'Fenn, George Manville'})"
21309,Fitz the Filibuster,"frozenset({'Fenn, George Manville'})"
2130,Utopia,"frozenset({'More, Thomas, Saint'})"
21310,Featherland,"frozenset({'Fenn, George Manville'})"
21311,Gil the Gunner,"frozenset({'Fenn, George Manville'})"
21312,Glyn Severn's Schooldays,"frozenset({'Fenn, George Manville'})"
21313,In Honour's Cause,"frozenset({'Fenn, George Manville'})"
21314,King o' the Beach,"frozenset({'Fenn, George Manville'})"
21315,The King's Sons,"frozenset({'Fenn, George Manville'})"
21316,The Adventures of Don Lavington,"frozenset({'Fenn, George Manville'})"
21317,A Life's Eclipse,"frozenset({'Fenn, George Manville'})"
21318,The Lost Middy,"frozenset({'Fenn, George Manville'})"
21319,Three Boys,"frozenset({'Fenn, George Manville'})"
2131,An Account of Egypt,frozenset({'Herodotus'})
21320,Mass' George,"frozenset({'Fenn, George Manville'})"
21321,Before the Dawn,"frozenset({'Altsheler, Joseph A. (Joseph Alexander)'})"
21322,The Tale of Betsy Butterfly,"frozenset({'Bailey, Arthur Scott'})"
21323,What the Church Means to Me,"frozenset({'Grenfell, Wilfred Thomason, Sir'})"
21324,Recollections of Old Liverpool,"frozenset({'Stonehouse, James'})"
21325,Outlines of Greek and Roman Medicine,"frozenset({'Elliott, James, Sir'})"
21326,The Black Bar,"frozenset({'Fenn, George Manville'})"
21327,"The Works of Guy de Maupassant, Vol. 1 (of 8)","frozenset({'Maupassant, Guy de'})"
21328,The Parables of Our Lord,"frozenset({'Arnot, William'})"
21329,"The Nabob, Vol. 2 (of 2)","frozenset({'Daudet, Alphonse'})"
2132,The Daughter of an Empress,"frozenset({'Mühlbach, L. (Luise)'})"
21330,Robert Burns,"frozenset({'Shairp, John Campbell'})"
21331,The Adventures of Hajji Baba of Ispahan,"frozenset({'Morier, James Justinian'})"
21332,Charles Dickens as a Reader,"frozenset({'Kent, Charles'})"
21333,Doom Castle,"frozenset({'Munro, Neil'})"
21334,The Beaux-Stratagem,"frozenset({'Farquhar, George'})"
21335,The Moving Finger,"frozenset({'Gaunt, Mary'})"
21337,'That Very Mab',"frozenset({'Lang, Andrew', 'Kendall, May'})"
21338,"The Vnfortunate Traveller, or The Life Of Jack Wilton","frozenset({'Nash, Thomas'})"
21339,"The Works of Aphra Behn, Vol. I (of 6)","frozenset({'Behn, Aphra'})"
2133,Chinese Sketches,"frozenset({'Giles, Herbert Allen'})"
21340,The Little Gold Miners of the Sierras and Other Stories,"frozenset({'Miller, Joaquin'})"
21341,Practical English Composition: Book II.,"frozenset({'Miller, Edwin L. (Edwin Lillie)'})"
21342,The Principles of English Versification,"frozenset({'Baum, Paull F. (Paull Franklin)'})"
21344,The Young Bridge-Tender,"frozenset({'Stratemeyer, Edward'})"
21345,A Wounded Name,"frozenset({'King, Charles'})"
21346,"The Sot-weed Factor: or, A Voyage to Maryland","frozenset({'Cooke, Ebenezer'})"
21348,Benjamin Franklin,"frozenset({'Morse, John Torrey'})"
2134,Utopia of Usurers and other Essays,"frozenset({'Chesterton, G. K. (Gilbert Keith)'})"
21351,The Prayer Book Explained,"frozenset({'Jackson, Percival'})"
21352,Fragments of Two Centuries,"frozenset({'Kingston, Alfred'})"
21353,Civics and Health,"frozenset({'Allen, William H. (WIlliam Harvey)'})"
21354,Menhardoc,"frozenset({'Fenn, George Manville'})"
21355,Middy and Ensign,"frozenset({'Fenn, George Manville'})"
21356,Nat the Naturalist,"frozenset({'Fenn, George Manville'})"
21357,Nic Revel,"frozenset({'Fenn, George Manville'})"
21358,The Ocean Cat's Paw,"frozenset({'Fenn, George Manville'})"
21359,Off to the Wilds,"frozenset({'Fenn, George Manville'})"
2135,Stories By English Authors: London,frozenset()
21360,Old Gold,"frozenset({'Fenn, George Manville'})"
21361,Patience Wins,"frozenset({'Fenn, George Manville'})"
21362,The Powder Monkey,"frozenset({'Fenn, George Manville'})"
21363,Quicksilver,"frozenset({'Fenn, George Manville'})"
21364,The Rajah of Dah,"frozenset({'Fenn, George Manville'})"
21365,Rob Harlow's Adventures,"frozenset({'Fenn, George Manville'})"
21366,Sail Ho!,"frozenset({'Fenn, George Manville'})"
21367,Sappers and Miners,"frozenset({'Fenn, George Manville'})"
21368,The Silver Canyon,"frozenset({'Fenn, George Manville'})"
2136,The Tale of Balen,"frozenset({'Swinburne, Algernon Charles'})"
21371,Our Soldier Boy,"frozenset({'Fenn, George Manville'})"
21372,Steve Young,"frozenset({'Fenn, George Manville'})"
21373,Syd Belton,"frozenset({'Fenn, George Manville'})"
21374,!Tention,"frozenset({'Fenn, George Manville'})"
21375,The Weathercock,"frozenset({'Fenn, George Manville'})"
21376,Will of the Mill,"frozenset({'Fenn, George Manville'})"
21377,To Win or to Die,"frozenset({'Fenn, George Manville'})"
21378,Yussuf the Guide,"frozenset({'Fenn, George Manville'})"
21379,Marcus: the Young Centurion,"frozenset({'Fenn, George Manville'})"
21380,A Young Hero,"frozenset({'Fenn, George Manville'})"
21381,Stories Of Ohio,"frozenset({'Howells, William Dean'})"
21382,Son Philip,"frozenset({'Fenn, George Manville'})"
21383,Adventures in Australia,"frozenset({'Kingston, William Henry Giles'})"
21384,Afar in the Forest,"frozenset({'Kingston, William Henry Giles'})"
21385,On the Banks of the Amazon,"frozenset({'Kingston, William Henry Giles'})"
21386,"James Braithwaite, the Supercargo","frozenset({'Kingston, William Henry Giles'})"
21387,In the Eastern Seas,"frozenset({'Kingston, William Henry Giles'})"
21388,Exiled for the Faith,"frozenset({'Kingston, William Henry Giles'})"
21389,"Ronald Morton, or the Fire Ships","frozenset({'Kingston, William Henry Giles'})"
21390,The Golden Grasshopper,"frozenset({'Kingston, William Henry Giles'})"
21391,Great African Travellers,"frozenset({'Kingston, William Henry Giles'})"
21392,Happy Jack,"frozenset({'Kingston, William Henry Giles'})"
21393,Hendricks the Hunter,"frozenset({'Kingston, William Henry Giles'})"
21395,The Last Look,"frozenset({'Kingston, William Henry Giles'})"
21396,The Three Lieutenants,"frozenset({'Kingston, William Henry Giles'})"
21397,"Manco, the Peruvian Chief","frozenset({'Kingston, William Henry Giles'})"
21398,Black Bruin,"frozenset({'Hawkes, Clarence'})"
21399,Dick and His Cat,"frozenset({'Ellis, Mary'})"
2139,Alvira: the Heroine of Vesuvius,"frozenset({""O'Reilly, A. J. (Augustine J.)""})"
213,The Man from Snowy River,"frozenset({'Paterson, A. B. (Andrew Barton)'})"
21400,Style in Singing,"frozenset({'Haslam, W. E.'})"
21401,In New Granada,"frozenset({'Kingston, William Henry Giles'})"
21402,Our Sailors,"frozenset({'Kingston, William Henry Giles'})"
21403,The Pirate of the Mediterranean,"frozenset({'Kingston, William Henry Giles'})"
21404,From Powder Monkey to Admiral,"frozenset({'Kingston, William Henry Giles'})"
21405,The Loss of the Royal George,"frozenset({'Kingston, William Henry Giles'})"
21407,Figures of Several Centuries,"frozenset({'Symons, Arthur'})"
21408,"The Atlantic Monthly, Volume 17, No. 102, April, 1866",frozenset({'Various'})
21410,The Isle Of Pines (1668),"frozenset({'Neville, Henry'})"
21411,Holborn and Bloomsbury,"frozenset({'Mitton, G. E. (Geraldine Edith)', 'Besant, Walter'})"
21412,The Tale of Bobby Bobolink,"frozenset({'Bailey, Arthur Scott'})"
21414,Culinary Herbs: Their Cultivation Harvesting Curing and Uses,"frozenset({'Kains, M. G. (Maurice Grenville)'})"
21415,"The Young Visiters or, Mr. Salteena's Plan","frozenset({'Ashford, Daisy'})"
21416,Randy of the River,"frozenset({'Alger, Horatio, Jr.'})"
21417,Forty-Six Years in the Army,"frozenset({'Schofield, John McAllister'})"
21418,"The Eugenic Marriage, Volume IV. (of IV.)","frozenset({'Hague, W. Grant (William Grant)'})"
21419,The Children: Some Educational Problems,"frozenset({'Darroch, Alexander'})"
2141,Strictly Business,"frozenset({'Henry, O.'})"
21421,The Magnificent Montez,"frozenset({'Wyndham, Horace'})"
21426,The Tale of Daddy Longlegs,"frozenset({'Bailey, Arthur Scott'})"
21427,Comic History of the United States,"frozenset({'Nye, Bill'})"
21428,Goody Two-Shoes,frozenset({'Unknown'})
2142,Childhood,"frozenset({'Tolstoy, Leo, graf'})"
21430,Mexico and its Religion,"frozenset({'Wilson, Robert Anderson'})"
21431,Mary Powell & Deborah's Diary,"frozenset({'Manning, Anne'})"
21432,Aunt Judith,"frozenset({'Beaumont, Grace'})"
21434,Letters of Edward FitzGerald to Fanny Kemble (1871-1883),"frozenset({'FitzGerald, Edward'})"
21442,Your Plants,"frozenset({'Sheehan, James'})"
21443,Vesty of the Basins,"frozenset({'Greene, Sarah Pratt McLean'})"
21445,"Notes and Queries, No. 181, April 16, 1853",frozenset({'Various'})
21446,Favourite Fables in Prose and Verse,frozenset()
21447,The Three Admirals,"frozenset({'Kingston, William Henry Giles'})"
21448,The African Trader,"frozenset({'Kingston, William Henry Giles'})"
21449,With Axe and Rifle,"frozenset({'Kingston, William Henry Giles'})"
21450,Ben Burton,"frozenset({'Kingston, William Henry Giles'})"
21451,Ben Hadden,"frozenset({'Kingston, William Henry Giles'})"
21452,Ernest Bracebridge,"frozenset({'Kingston, William Henry Giles'})"
21453,Captain Mugford,"frozenset({'Kingston, William Henry Giles'})"
21454,The Seven Champions of Christendom,"frozenset({'Kingston, William Henry Giles'})"
21455,Dick Cheveley,"frozenset({'Kingston, William Henry Giles'})"
21456,The Cruise of the Dainty,"frozenset({'Kingston, William Henry Giles'})"
21457,The Cruise of the Mary Rose,"frozenset({'Kingston, William Henry Giles'})"
21458,Charley Laurel,"frozenset({'Kingston, William Henry Giles'})"
21459,Dick Onslow,"frozenset({'Kingston, William Henry Giles'})"
2145,Ben-Hur: A Tale of the Christ,"frozenset({'Wallace, Lew'})"
21460,The Ferryman of Brill,"frozenset({'Kingston, William Henry Giles'})"
21461,Fred Markham in Russia,"frozenset({'Kingston, William Henry Giles'})"
21462,The Frontier Fort,"frozenset({'Kingston, William Henry Giles'})"
21463,Voyages and Travels of Count Funnibos and Baron Stilkin,"frozenset({'Kingston, William Henry Giles'})"
21464,The Gilpins and their Fortunes,"frozenset({'Kingston, William Henry Giles'})"
21465,Hurricane Hurry,"frozenset({'Kingston, William Henry Giles'})"
21466,In the Rocky Mountains,"frozenset({'Kingston, William Henry Giles'})"
21467,The Log House by the Lake,"frozenset({'Kingston, William Henry Giles'})"
21468,Marmaduke Merry,"frozenset({'Kingston, William Henry Giles'})"
21469,The Mate of the Lily,"frozenset({'Kingston, William Henry Giles'})"
21470,The Missing Ship,"frozenset({'Kingston, William Henry Giles'})"
21471,Mountain Moggy,"frozenset({'Kingston, William Henry Giles'})"
21472,Ned Garth,"frozenset({'Kingston, William Henry Giles'})"
21473,Paddy Finn,"frozenset({'Kingston, William Henry Giles'})"
21474,Peter the Whaler,"frozenset({'Kingston, William Henry Giles'})"
21475,Peter Trawl,"frozenset({'Kingston, William Henry Giles'})"
21476,Salt Water,"frozenset({'Kingston, William Henry Giles'})"
21477,Mark Seaworth,"frozenset({'Kingston, William Henry Giles'})"
21478,Snow Shoes and Canoes,"frozenset({'Kingston, William Henry Giles'})"
21479,The South Sea Whaler,"frozenset({'Kingston, William Henry Giles'})"
21480,Sunshine Bill,"frozenset({'Kingston, William Henry Giles'})"
21481,True Blue,"frozenset({'Kingston, William Henry Giles'})"
21482,The Settlers,"frozenset({'Kingston, William Henry Giles'})"
21483,The Wanderers,"frozenset({'Kingston, William Henry Giles'})"
21484,Roger Willoughby,"frozenset({'Kingston, William Henry Giles'})"
21485,The Young Rajah,"frozenset({'Kingston, William Henry Giles'})"
21486,The Woodcutter of Gutech,"frozenset({'Kingston, William Henry Giles'})"
21487,The Boy who sailed with Blake,"frozenset({'Kingston, William Henry Giles'})"
21488,Saved from the Sea,"frozenset({'Kingston, William Henry Giles'})"
21489,The Secret of the Island,"frozenset({'Verne, Jules'})"
2148,The Works of Edgar Allan Poe,"frozenset({'Poe, Edgar Allan'})"
21490,The Two Supercargoes,"frozenset({'Kingston, William Henry Giles'})"
21491,The Trapper's Son,"frozenset({'Kingston, William Henry Giles'})"
21492,A True Hero,"frozenset({'Kingston, William Henry Giles'})"
21493,Twice Lost,"frozenset({'Kingston, William Henry Giles'})"
21494,Trapped by Malays,"frozenset({'Fenn, George Manville'})"
21495,To The West,"frozenset({'Fenn, George Manville'})"
21496,Problems of Immanence,"frozenset({'Warschauer, Joseph'})"
21497,Little Jack Rabbit and the Squirrel Brothers,"frozenset({'Cory, David'})"
21498,France and the Republic,"frozenset({'Hurlbert, William Henry'})"
21499,Europe--Whither Bound?,"frozenset({'Graham, Stephen'})"
214,In the Days When the World Was Wide and Other Verses,"frozenset({'Lawson, Henry'})"
21500,Memoirs of the Court of Queen Elizabeth,"frozenset({'Aikin, Lucy'})"
21501,Beginnings of the American People,"frozenset({'Becker, Carl L. (Carl Lotus)'})"
21502,Fundamentals of Prosperity,"frozenset({'Babson, Roger Ward'})"
21503,"Notes and Queries, Number 58, December 7, 1850",frozenset({'Various'})
21504,My First Voyage to Southern Seas,"frozenset({'Kingston, William Henry Giles'})"
21505,Will Weatherhelm,"frozenset({'Kingston, William Henry Giles'})"
21506,The Young Llanero,"frozenset({'Kingston, William Henry Giles'})"
21507,Chums in Dixie,"frozenset({'Rathborne, St. George'})"
21508,"Slave Narratives Vol. XIV. South Carolina, Part 2",frozenset({'United States. Work Projects Administration'})
21509,Rowena & Harold,"frozenset({'Pryer, William Stephen'})"
21510,Legacy,"frozenset({'Schmitz, James H.'})"
21511,"Bell's Cathedrals: The Priory Church of St. Bartholomew-the-Great, Smithfield","frozenset({'Worley, George'})"
21512,Modern Persia,"frozenset({'Daniel, Mooshie G.'})"
21513,"Life And Adventures Of Peter Wilkins, Vol. I. (of II.)","frozenset({'Paltock, Robert'})"
21515,Venice Preserved,"frozenset({'Otway, Thomas'})"
21516,Northern Nut Growers Association Report of the Proceedings at the Forty-Second Annual Meeting,frozenset()
2151,The Works of Edgar Allan Poe,"frozenset({'Poe, Edgar Allan'})"
21528,"The International Monthly Magazine, Volume 1,  No. 1, August 1850",frozenset({'Various'})
21529,The Chauffeur and the Chaperon,"frozenset({'Williamson, A. M. (Alice Muriel)', 'Williamson, C. N. (Charles Norris)'})"
21530,The Angel of Terror,"frozenset({'Wallace, Edgar'})"
21531,Woodwork Joints,"frozenset({'Fairham, William'})"
21532,The University of Michigan,"frozenset({'Shaw, Wilfred Byron'})"
21533,Reincarnation,"frozenset({'Pascal, Théophile'})"
21534,Textiles and Clothing,"frozenset({'Watson, Kate Heintz'})"
21536,Paul the Minstrel and Other Stories,"frozenset({'Benson, Arthur Christopher'})"
21537,Expansion and Conflict,"frozenset({'Dodd, William Edward'})"
21538,Souvenir of the George Borrow Celebration,"frozenset({'Hooper, James'})"
21539,The Blue Envelope,"frozenset({'Snell, Roy J. (Roy Judson)'})"
21540,High Noon,frozenset()
21541,"Quiet, Please","frozenset({'Scott, Kevin'})"
21542,Spirit and Music,"frozenset({'Hunt, H. Ernest (Harry Ernest)'})"
21543,French Pathfinders in North America,"frozenset({'Johnson, William Henry'})"
21546,"Nero, the Circus Lion","frozenset({'Barnum, Richard'})"
21547,The Gap in the Fence,"frozenset({'Turle, Frederica J.'})"
21549,Jacob Faithful,"frozenset({'Marryat, Frederick'})"
2154,Around the World in 80 Days,"frozenset({'Verne, Jules'})"
21550,The King's Own,"frozenset({'Marryat, Frederick'})"
21551,The Little Savage,"frozenset({'Marryat, Frederick'})"
21552,Masterman Ready,"frozenset({'Marryat, Frederick'})"
21553,Mr. Midshipman Easy,"frozenset({'Marryat, Frederick'})"
21554,Frank Mildmay,"frozenset({'Marryat, Frederick'})"
21555,The Mission; or Scenes in Africa,"frozenset({'Marryat, Frederick'})"
21556,Travels and Adventures of Monsieur Violet,"frozenset({'Marryat, Frederick'})"
21557,Newton Forster,"frozenset({'Marryat, Frederick'})"
21558,The Children of the New Forest,"frozenset({'Marryat, Frederick'})"
21559,The Three Cutters,"frozenset({'Marryat, Frederick'})"
2155,Phyllis of Philistia,"frozenset({'Moore, Frank Frankfort'})"
21560,Papers on Health,"frozenset({'Kirk, John'})"
21561,Fra Angelico,"frozenset({'Supino, I. B. (Igino Benvenuto)'})"
21562,The Gulf and Inland Waters,"frozenset({'Mahan, A. T. (Alfred Thayer)'})"
21565,The Queen's Matrimonial Ladder,"frozenset({'Hone, William'})"
21566,"The Good Old Songs We Used to Sing, '61 to '65","frozenset({'Oldroyd, Osborn H. (Osborn Hamiline)'})"
21568,Sweet Their Blood and Sticky,"frozenset({'Teichner, Albert'})"
21569,Southern Arabia,"frozenset({'Bent, Theodore, Mrs.', 'Bent, J. Theodore (James Theodore)'})"
2156,China and the Manchus,"frozenset({'Giles, Herbert Allen'})"
21570,The Squire,"frozenset({'Pinero, Arthur Wing'})"
